12783,Edward Bryant,46,40-49,New,1,70,3,2013-09-25,0,149,70,70
12784,Zachary Smith,90,50 And Above,New,1,59,2,2013-03-03,0,155,59,59
12785,Preston Arun,49,40-49,New,1,35,2,2013-02-06,0,156,35,35
12786,Taylor Harris,54,50 And Above,New,1,37,3,2013-02-03,0,156,37,37
12787,Carrie Serrano,67,50 And Above,New,1,39,2,2013-07-10,0,151,39,39
12788,Adrian Ward,66,50 And Above,New,1,72,3,2013-03-25,0,155,72,72
12789,Michael Smith,66,50 And Above,New,1,1215,1,2013-08-22,0,150,1215,1215
12790,Ryan Walker,67,50 And Above,New,1,1251,4,2013-09-24,0,149,1251,1251
12791,Isabella Williams,66,50 And Above,New,1,47,4,2013-07-07,0,151,47,47
12792,Aaron Griffin,65,50 And Above,New,1,72,3,2013-06-30,0,152,72,72
12793,Jessie Wu,66,50 And Above,New,1,33,1,2013-07-16,0,151,33,33
12794,Ryan Kumar,66,50 And Above,New,1,39,3,2013-04-16,0,154,39,39
12795,Abigail Powell,66,50 And Above,New,1,1250,2,2013-10-02,0,148,1250,1250
12796,Lauren Moore,65,50 And Above,New,1,72,3,2013-03-19,0,155,72,72
12797,Miguel Young,55,50 And Above,New,1,37,2,2013-07-05,0,151,37,37
12798,Nathan Perez,65,50 And Above,New,1,68,2,2013-04-12,0,154,68,68
12799,Julia Kelly,64,50 And Above,New,1,68,3,2013-03-18,0,155,68,68
12800,Carolyn Chandra,64,50 And Above,New,1,1229,3,2013-12-12,0,146,1229,1229
12801,Kaylee Cox,63,50 And Above,New,1,72,3,2013-10-06,0,148,72,72
12802,Taylor Wood,64,50 And Above,New,1,83,2,2013-02-15,0,156,83,83
12803,Emily Diaz,58,50 And Above,New,1,33,1,2013-12-03,0,146,33,33
12804,Bernard Thames,64,50 And Above,New,1,69,2,2013-06-05,0,152,69,69
12805,Kristen Ma,57,50 And Above,New,1,72,3,2013-03-24,0,155,72,72
12806,Luke Hayes,63,50 And Above,New,1,33,1,2013-09-25,0,149,33,33
12807,Olivia Foster,62,50 And Above,New,1,3578,1,2011-10-27,0,172,3578,3578
12808,Carson Hughes,63,50 And Above,New,1,608,4,2013-10-26,0,148,608,608
12809,Spencer Perry,46,40-49,New,1,30,1,2013-06-20,0,152,30,30
12810,Danielle Sanchez,63,50 And Above,New,1,30,1,2013-09-12,0,149,30,30
12811,Sarah Lee,62,50 And Above,New,1,32,2,2013-05-22,0,153,32,32
12812,Ethan Powell,57,50 And Above,New,1,549,2,2013-10-25,0,148,549,549
12813,Cameron Butler,56,50 And Above,New,1,70,3,2013-10-02,0,148,70,70
12814,Hannah Bennett,61,50 And Above,New,1,564,2,2013-10-16,0,148,564,564
12815,Angela Foster,61,50 And Above,New,1,30,1,2013-09-10,0,149,30,30
12816,Julia Ward,61,50 And Above,New,1,724,4,2013-10-04,0,148,724,724
12817,Natalie Johnson,62,50 And Above,New,1,563,3,2013-10-01,0,148,563,563
12818,Kaitlyn Murphy,61,50 And Above,New,1,30,1,2013-06-22,0,152,30,30
12819,Cassidy Gonzales,43,40-49,New,1,554,3,2013-10-06,0,148,554,554
12820,Vanessa Washington,42,40-49,Regular,2,4802,3,2013-07-12,21,151,2401,228
12821,Isabelle Diaz,47,40-49,New,1,37,3,2013-12-15,0,146,37,37
12822,Jordan Lal,48,40-49,New,1,639,5,2013-11-17,0,147,639,639
12823,Sierra Campbell,47,40-49,New,1,37,3,2013-05-05,0,153,37,37
12824,Samuel Davis,42,40-49,New,1,59,3,2013-05-18,0,153,59,59
12825,Edward Carter,42,40-49,New,1,70,3,2013-02-06,0,156,70,70
12826,Katherine Coleman,48,40-49,New,1,32,2,2013-10-17,0,148,32,32
12827,Dalton Ross,42,40-49,New,1,32,2,2013-04-11,0,154,32,32
12828,Wyatt Hall,43,40-49,New,1,14,2,2013-12-04,0,146,14,14
12829,Carolyn Carlson,49,40-49,New,1,549,2,2013-11-12,0,147,549,549
12830,Anthony Rodriguez,48,40-49,Regular,2,4802,3,2013-07-04,21,151,2401,228
12831,Cameron White,48,40-49,Regular,2,4802,3,2013-08-20,22,150,2401,218
12832,Colleen Jai,49,40-49,New,1,70,3,2013-02-01,0,156,70,70
12833,Alexandra Ramirez,48,40-49,New,1,687,5,2013-11-02,0,147,687,687
12834,Kevin Gonzales,43,40-49,New,1,722,4,2013-11-27,0,147,722,722
12835,Ethan Long,49,40-49,New,1,562,4,2013-11-09,0,147,562,562
12836,Marcus Jackson,43,40-49,New,1,604,4,2013-11-06,0,147,604,604
12837,Chloe Carter,49,40-49,New,1,599,3,2013-11-20,0,147,599,599
12838,Jonathan Li,45,40-49,New,1,575,2,2013-11-17,0,147,575,575
12839,Ariana Ready,50,50 And Above,New,1,540,1,2013-11-20,0,147,540,540
12840,Savannah Howard,45,40-49,New,1,30,1,2013-04-15,0,154,30,30
12841,Mason Ward,45,40-49,New,1,540,1,2013-11-22,0,147,540,540
12842,Sydney Phillips,45,40-49,New,1,659,6,2013-11-22,0,147,659,659
12843,Connor Bryant,50,50 And Above,Regular,2,4828,3,2013-09-18,23,149,2414,209
12844,Marcus Patterson,50,50 And Above,New,1,39,2,2013-11-18,0,147,39,39
12845,Alexandra Gonzales,52,50 And Above,New,1,563,3,2013-11-24,0,147,563,563
12846,Madeline Turner,51,50 And Above,New,1,608,4,2013-11-16,0,147,608,608
12847,Aidan Diaz,52,50 And Above,Regular,2,4828,3,2013-09-27,23,149,2414,209
12848,Chad Sharma,52,50 And Above,New,1,722,4,2013-11-02,0,147,722,722
12849,Pamela Sai,52,50 And Above,New,1,561,2,2013-11-01,0,147,561,561
12850,Alexis Simmons,50,50 And Above,New,1,600,4,2013-11-09,0,147,600,600
12851,Anna Hall,49,40-49,New,1,540,1,2013-11-12,0,147,540,540
12852,Mariah Rogers,50,50 And Above,New,1,540,1,2013-11-02,0,147,540,540
12853,Desiree Torres,50,50 And Above,New,1,589,4,2013-11-13,0,147,589,589
12854,Isaac Perez,51,50 And Above,New,1,589,4,2013-11-17,0,147,589,589
12855,Megan Torres,52,50 And Above,New,1,584,3,2013-11-10,0,147,584,584
12856,Carlos Watson,52,50 And Above,New,1,624,4,2013-11-20,0,147,624,624
12857,Sarah Taylor,51,50 And Above,New,1,604,2,2013-11-01,0,147,604,604
12858,Alexandra Anderson,51,50 And Above,New,1,600,4,2013-11-14,0,147,600,600
12859,Jonathan Powell,52,50 And Above,Regular,2,4712,4,2013-02-21,16,156,2356,294
12860,Megan Anderson,47,40-49,Regular,2,4153,3,2012-12-31,14,158,2076,296
12861,Eric Long,53,50 And Above,New,1,549,2,2013-11-05,0,147,549,549
12862,Keith Anand,53,50 And Above,New,1,153,2,2013-02-16,0,156,153,153
12863,Rebekah Kapoor,48,40-49,New,1,70,3,2013-03-31,0,155,70,70
12864,Christian Williams,54,50 And Above,New,1,70,3,2013-06-10,0,152,70,70
12865,Chloe Jackson,48,40-49,New,1,85,3,2013-07-29,0,151,85,85
12866,Lori Sanz,51,50 And Above,Regular,2,4892,4,2013-09-20,22,149,2446,222
12867,Xavier Flores,51,50 And Above,Regular,2,4828,3,2013-10-10,23,148,2414,209
12868,Sarah Henderson,50,50 And Above,Regular,2,4802,3,2013-10-28,23,148,2401,208
12869,Abigail Coleman,50,50 And Above,Regular,2,4829,5,2013-10-23,23,148,2414,209
12870,Wayne Nara,51,50 And Above,New,1,35,2,2013-03-10,0,155,35,35
12871,Elijah Henderson,51,50 And Above,New,1,624,5,2013-12-21,0,146,624,624
12872,Bailey Richardson,51,50 And Above,New,1,674,4,2013-12-10,0,146,674,674
12873,Matthew Garcia,51,50 And Above,New,1,556,4,2013-12-19,0,146,556,556
12874,Nicole Miller,50,50 And Above,New,1,629,4,2013-12-07,0,146,629,629
12875,Abigail Cook,48,40-49,New,1,540,1,2013-10-30,0,148,540,540
12876,Sean Green,55,50 And Above,New,1,37,3,2013-11-24,0,147,37,37
12877,David Henderson,55,50 And Above,New,1,37,2,2013-10-03,0,148,37,37
12878,Katherine Morris,55,50 And Above,New,1,79,4,2013-11-29,0,147,79,79
12879,Chloe Wood,49,40-49,New,1,589,4,2013-12-07,0,146,589,589
12880,Amber Gonzalez,55,50 And Above,New,1,64,3,2013-03-29,0,155,64,64
12881,Noah Patterson,55,50 And Above,New,1,554,3,2013-12-04,0,146,554,554
12882,Joshua Martinez,52,50 And Above,New,1,549,2,2013-12-01,0,146,549,549
12883,Alexia Butler,52,50 And Above,New,1,604,2,2013-12-11,0,146,604,604
12884,Jackson Russell,46,40-49,New,1,575,5,2013-12-24,0,146,575,575
12885,Ethan Ross,52,50 And Above,New,1,604,2,2013-12-28,0,146,604,604
12886,Angela Morris,52,50 And Above,New,1,540,1,2013-12-22,0,146,540,540
12887,Sean Stewart,51,50 And Above,New,1,563,4,2013-12-04,0,146,563,563
12888,Mason Carter,55,50 And Above,New,1,549,2,2013-12-03,0,146,549,549
12889,Edward Clark,50,50 And Above,New,1,35,2,2013-03-06,0,155,35,35
12890,Sean Carter,56,50 And Above,New,1,70,3,2013-12-22,0,146,70,70
12891,Haley Cox,56,50 And Above,New,1,32,2,2013-08-25,0,150,32,32
12892,Jack Jenkins,50,50 And Above,New,1,30,1,2013-06-06,0,152,30,30
12893,Olivia Bailey,44,40-49,New,1,5,1,2013-06-05,0,152,5,5
12894,Zachary Clark,56,50 And Above,New,1,59,2,2013-06-17,0,152,59,59
12895,Bryan Ramirez,55,50 And Above,New,1,70,3,2013-03-17,0,155,70,70
12896,Nicole Powell,56,50 And Above,New,1,540,1,2013-12-07,0,146,540,540
12897,Megan Peterson,56,50 And Above,New,1,549,2,2013-12-15,0,146,549,549
12898,Katrina Chapman,48,40-49,New,1,39,2,2013-03-14,0,155,39,39
12899,Shawna Rai,54,50 And Above,New,1,604,2,2013-07-14,0,151,604,604
12900,Lindsey Nath,42,40-49,New,1,574,4,2013-10-27,0,148,574,574
12901,Rafael Yang,43,40-49,New,1,540,1,2013-08-22,0,150,540,540
12902,Max Gutierrez,53,50 And Above,New,1,575,2,2013-10-01,0,148,575,575
12903,Julie Kumar,42,40-49,New,1,564,2,2013-08-15,0,150,564,564
12904,Harold Subram,53,50 And Above,New,1,540,1,2013-08-06,0,150,540,540
12905,Haley Washington,53,50 And Above,New,1,1198,3,2013-04-19,0,154,1198,1198
12906,Jose Zhang,54,50 And Above,New,1,575,2,2013-08-20,0,150,575,575
12907,Alan Ma,48,40-49,New,1,2443,1,2013-04-10,0,154,2443,2443
12908,Hector Navarro,53,50 And Above,New,1,1120,1,2013-05-05,0,153,1120,1120
12909,Max Sanz,49,40-49,New,1,575,2,2013-11-27,0,147,575,575
12910,Todd Lin,54,50 And Above,New,1,549,2,2013-11-12,0,147,549,549
12911,Gabriel Perry,55,50 And Above,New,1,6,2,2013-04-07,0,154,6,6
12912,Priscilla Sharma,45,40-49,New,1,36,3,2013-09-08,0,149,36,36
12913,Arthur Sanchez,55,50 And Above,New,1,4,1,2013-11-02,0,147,4,4
12914,Riley Cooper,56,50 And Above,New,1,48,4,2013-12-30,0,146,48,48
12915,Tonya Sharma,51,50 And Above,New,1,6,2,2013-09-05,0,149,6,6
12916,Lawrence Serrano,51,50 And Above,New,1,28,2,2013-11-30,0,147,28,28
12917,Ruben Serrano,52,50 And Above,New,1,4,1,2013-08-30,0,150,4,4
12918,Carrie Carlson,58,50 And Above,New,1,554,3,2013-08-08,0,150,554,554
12919,Kendra Navarro,52,50 And Above,New,1,69,3,2013-03-19,0,155,69,69
12920,Jordan Parker,88,50 And Above,New,1,58,3,2013-07-01,0,151,58,58
12921,Arthur Ruiz,54,50 And Above,New,1,1736,2,2013-04-19,0,154,1736,1736
12922,Charles Lee,55,50 And Above,New,1,2465,4,2013-04-11,0,154,2465,2465
12923,Cody Richardson,54,50 And Above,New,1,2466,4,2013-04-29,0,154,2466,2466
12924,Alejandro Sun,49,40-49,New,1,1174,2,2013-06-16,0,152,1174,1174
12925,Amber Wright,54,50 And Above,New,1,1129,2,2013-06-04,0,152,1129,1129
12926,Marie Torres,56,50 And Above,New,1,2457,3,2013-05-02,0,153,2457,2457
12927,Lydia Weber,56,50 And Above,New,1,2443,1,2013-06-29,0,152,2443,2443
12928,Seth Collins,57,50 And Above,New,1,36,3,2013-08-17,0,150,36,36
12929,Jaclyn Ye,57,50 And Above,New,1,36,3,2013-04-07,0,154,36,36
12930,Kristin Xie,57,50 And Above,New,1,84,3,2013-09-18,0,149,84,84
12931,Meagan Arun,51,50 And Above,New,1,1243,6,2013-06-11,0,152,1243,1243
12932,Reginald Ruiz,58,50 And Above,New,1,69,3,2014-01-22,0,145,69,69
12933,Carrie JimÔö£┬«nez,57,50 And Above,New,1,589,4,2013-11-27,0,147,589,589
12934,Sabrina Carlson,57,50 And Above,New,1,563,3,2013-08-09,0,150,563,563
12935,Bonnie Andersen,43,40-49,New,1,36,3,2014-01-25,0,145,36,36
12936,Alexis Barnes,45,40-49,New,1,5,1,2013-07-09,0,151,5,5
12937,Monique Vazquez,42,40-49,New,1,124,4,2013-06-01,0,152,124,124
12938,Eddie Ruiz,42,40-49,New,1,39,2,2013-02-19,0,156,39,39
12939,Harold Madan,57,50 And Above,New,1,1120,1,2013-06-11,0,152,1120,1120
12940,Jodi Nara,59,50 And Above,New,1,1710,2,2013-04-06,0,154,1710,1710
12941,Dominic Perez,58,50 And Above,New,1,1120,1,2013-06-21,0,152,1120,1120
12942,Eduardo Anderson,42,40-49,New,1,39,2,2013-01-28,0,157,39,39
12943,Rafael Goel,42,40-49,New,1,6,2,2013-06-11,0,152,6,6
12944,Cindy Subram,43,40-49,New,1,40,2,2013-11-28,0,147,40,40
12945,Jenny Wu,43,40-49,New,1,1155,2,2013-04-02,0,154,1155,1155
12946,Nicolas Black,42,40-49,New,1,5,1,2013-10-09,0,148,5,5
12947,Kelli Luo,43,40-49,New,1,54,2,2013-10-20,0,148,54,54
12948,Autumn Liang,44,40-49,New,1,39,2,2013-11-26,0,147,39,39
12949,Katelyn Rivera,45,40-49,New,1,69,2,2013-11-15,0,147,69,69
12950,Kelvin Deng,45,40-49,New,1,93,4,2013-04-23,0,154,93,93
12951,Roger Zhou,46,40-49,New,1,89,3,2013-09-20,0,149,89,89
12952,Lindsay Becker,45,40-49,New,1,36,3,2013-10-23,0,148,36,36
12953,Nelson Dominguez,45,40-49,New,1,39,2,2013-08-31,0,150,39,39
12954,Shane Mehta,44,40-49,New,1,4,1,2013-05-03,0,153,4,4
12955,Jonathon Serrano,44,40-49,New,1,1178,5,2013-04-08,0,154,1178,1178
12956,Lucas Cook,45,40-49,New,1,44,4,2013-12-18,0,146,44,44
12957,Morgan Coleman,46,40-49,New,1,68,2,2013-07-11,0,151,68,68
12958,Louis Zheng,47,40-49,New,1,39,2,2013-10-27,0,148,39,39
12959,Amy Lin,45,40-49,New,1,663,6,2013-11-19,0,147,663,663
12960,Amber Parker,46,40-49,New,1,39,2,2013-02-24,0,156,39,39
12961,Eugene Zheng,45,40-49,New,1,600,4,2013-08-15,0,150,600,600
12962,Karen Huang,46,40-49,New,1,685,4,2013-08-27,0,150,685,685
12963,Sandra Yang,42,40-49,New,1,29,1,2013-01-28,0,157,29,29
12964,Gerald Jimenez,42,40-49,New,1,69,3,2013-08-20,0,150,69,69
12965,Arturo Nara,86,50 And Above,New,1,36,3,2013-02-25,0,156,36,36
12966,Dustin Shan,58,50 And Above,New,1,39,2,2013-04-30,0,154,39,39
12967,Grant Sharma,59,50 And Above,New,1,29,2,2013-03-30,0,155,29,29
12968,Veronica Suri,59,50 And Above,New,1,5,1,2013-07-07,0,151,5,5
12969,Caleb Baker,48,40-49,New,1,40,2,2013-09-20,0,149,40,40
12970,Cole Sanders,54,50 And Above,New,1,36,3,2013-07-14,0,151,36,36
12971,Rebekah Fernandez,59,50 And Above,New,1,36,3,2013-10-28,0,148,36,36
12972,Lindsey Jai,54,50 And Above,New,1,99,4,2013-12-07,0,146,99,99
12973,Clarence Liang,60,50 And Above,New,1,69,3,2013-10-25,0,148,69,69
12974,Zachary Long,85,50 And Above,New,1,34,2,2013-11-25,0,147,34,34
12975,Susan Huang,63,50 And Above,New,1,36,3,2013-12-22,0,146,36,36
12976,Frank Blanco,51,50 And Above,New,1,39,2,2013-11-22,0,147,39,39
12977,Rachael Arun,63,50 And Above,New,1,5,1,2013-03-30,0,155,5,5
12978,Gail Butler,63,50 And Above,New,1,124,4,2013-08-02,0,150,124,124
12979,Philip Ortega,47,40-49,New,1,40,2,2014-01-05,0,145,40,40
12980,Damien Chen,59,50 And Above,New,1,6,2,2013-06-15,0,152,6,6
12981,Sergio Garcia,65,50 And Above,New,1,69,3,2013-09-24,0,149,69,69
12982,Cesar Martinez,65,50 And Above,New,1,34,2,2013-02-24,0,156,34,34
12983,Adam Diaz,67,50 And Above,New,1,549,2,2013-08-06,0,150,549,549
12984,Taylor Reed,66,50 And Above,New,1,1195,3,2013-05-19,0,153,1195,1195
12985,Kelsey Kennedy,67,50 And Above,New,1,1155,2,2013-05-04,0,153,1155,1155
12986,Janet Torres,78,50 And Above,New,1,40,2,2013-08-26,0,150,40,40
12987,Tanya Torres,75,50 And Above,New,1,1184,4,2013-05-16,0,153,1184,1184
12988,Dawn Sharma,79,50 And Above,New,1,1147,3,2013-05-24,0,153,1147,1147
12989,Cesar SÔö£├¡nchez,80,50 And Above,New,1,1179,3,2013-06-05,0,152,1179,1179
12990,Damien Beck,68,50 And Above,New,1,59,2,2013-02-11,0,156,59,59
12991,Claudia Huang,72,50 And Above,New,1,549,2,2013-11-08,0,147,549,549
12992,Todd Zhao,78,50 And Above,New,1,549,2,2013-10-29,0,148,549,549
12993,Bonnie Chande,41,40-49,New,2,3167,5,2013-08-04,11,150,1583,287
12994,Rachael Fernandez,41,40-49,New,2,3072,4,2013-08-06,11,150,1536,279
12995,Raymond Subram,40,40-49,New,2,2791,5,2013-08-20,11,150,1395,253
12996,Bradley Carson,41,40-49,New,2,2983,2,2013-08-22,11,150,1491,271
12997,Richard Lee,42,40-49,New,2,2745,5,2013-08-11,11,150,1372,249
12998,Kristopher Srini,43,40-49,New,1,40,2,2013-04-17,0,154,40,40
12999,Arturo Raji,43,40-49,New,2,2757,3,2013-08-06,11,150,1378,250
13000,Gilbert Li,42,40-49,New,2,2731,3,2013-08-02,11,150,1365,248
13001,Randy Yang,42,40-49,New,2,2983,2,2013-08-17,11,150,1491,271
13002,Arthur Raman,43,40-49,New,2,2983,2,2013-08-09,11,150,1491,271
13003,Thomas Harris,44,40-49,New,2,2745,5,2013-08-14,11,150,1372,249
13004,Warren Kumar,43,40-49,Regular,2,2807,4,2013-08-02,12,150,1403,233
13005,CÔö£┬«sar Raman,45,40-49,New,2,2745,5,2013-08-07,11,150,1372,249
13006,Julio Jimenez,42,40-49,New,2,2757,3,2013-08-11,11,150,1378,250
13007,Peter Deng,41,40-49,New,2,2722,2,2013-08-21,11,150,1361,247
13008,Randy Huang,42,40-49,New,2,3042,4,2013-08-20,11,150,1521,276
13009,Monique Munoz,42,40-49,New,2,2731,3,2013-08-18,11,150,1365,248
13010,Alison Anand,43,40-49,Regular,2,2746,3,2013-08-10,12,150,1373,228
13011,Walter Alvarez,54,50 And Above,New,1,565,3,2013-11-18,0,147,565,565
13012,Morgan Thompson,54,50 And Above,New,1,1179,3,2013-06-17,0,152,1179,1179
13013,James Lewis,55,50 And Above,New,1,69,3,2013-10-14,0,148,69,69
13014,Jay Ruiz,60,50 And Above,New,1,89,3,2013-05-13,0,153,89,89
13015,Geoffrey KovÔö£├¡r,61,50 And Above,New,1,39,2,2013-10-12,0,148,39,39
13016,Jenna Hall,61,50 And Above,New,1,1155,2,2013-06-13,0,152,1155,1155
13017,Karla Sharma,62,50 And Above,New,1,44,4,2013-07-21,0,151,44,44
13018,Rebekah Lopez,61,50 And Above,New,1,554,3,2013-09-08,0,149,554,554
13019,Barbara Gao,62,50 And Above,New,1,575,2,2013-09-13,0,149,575,575
13020,Barbara Raji,56,50 And Above,New,1,1120,1,2013-06-15,0,152,1120,1120
13021,Francisco Raman,62,50 And Above,New,1,14,2,2013-08-18,0,150,14,14
13022,Clinton Munoz,57,50 And Above,New,1,156,4,2013-10-16,0,148,156,156
13023,Dale Beck,63,50 And Above,New,1,561,2,2013-11-15,0,147,561,561
13024,Bonnie Nara,63,50 And Above,New,1,589,4,2013-10-29,0,148,589,589
13025,Marie Malhotra,51,50 And Above,New,1,604,2,2013-09-27,0,149,604,604
13026,Eugene Zeng,61,50 And Above,New,1,578,4,2013-08-29,0,150,578,578
13027,Jill Serrano,50,50 And Above,New,1,1213,4,2013-06-10,0,152,1213,1213
13028,Omar Tang,55,50 And Above,New,1,562,4,2013-09-09,0,149,562,562
13029,Adam Hayes,45,40-49,New,1,598,5,2013-12-23,0,146,598,598
13030,Haley Howard,51,50 And Above,New,1,563,4,2013-12-01,0,146,563,563
13031,Deb Wagner,45,40-49,New,1,1170,2,2013-06-26,0,152,1170,1170
13032,Tammy Suri,51,50 And Above,New,1,1170,2,2013-06-02,0,152,1170,1170
13033,Micah Ma,46,40-49,New,1,563,3,2013-12-22,0,146,563,563
13034,Katherine Reed,45,40-49,New,1,575,2,2013-09-23,0,149,575,575
13035,Pedro Ruiz,51,50 And Above,New,1,1203,4,2013-06-17,0,152,1203,1203
13036,Jaclyn Wu,102,50 And Above,New,1,14,2,2013-04-06,0,154,14,14
13037,Jay Vazquez,46,40-49,New,1,608,4,2013-09-20,0,149,608,608
13038,Ramon Guo,46,40-49,New,1,540,1,2013-12-27,0,146,540,540
13039,Evan Turner,46,40-49,New,1,570,3,2013-12-12,0,146,570,570
13040,Cassie Xu,41,40-49,New,1,1701,1,2013-06-05,0,152,1701,1701
13041,Jennifer Bell,51,50 And Above,New,1,2482,4,2013-07-07,0,151,2482,2482
13042,Chad Tang,69,50 And Above,New,1,94,3,2013-10-30,0,148,94,94
13043,Zachary White,52,50 And Above,New,1,13,2,2014-01-05,0,145,13,13
13044,Charles Kelly,53,50 And Above,New,1,31,2,2013-12-03,0,146,31,31
13045,Arturo Kumar,53,50 And Above,New,1,1174,2,2013-07-21,0,151,1174,1174
13046,Shannon Martin,53,50 And Above,New,1,5,1,2013-10-05,0,148,5,5
13047,Cristina Chander,52,50 And Above,New,1,554,3,2013-09-24,0,149,554,554
13048,Clarence Yuan,53,50 And Above,New,1,1174,2,2013-07-05,0,151,1174,1174
13049,Gregory Tang,47,40-49,New,1,1174,2,2013-07-20,0,151,1174,1174
13050,Byron Gomez,47,40-49,New,1,575,2,2013-09-03,0,149,575,575
13051,Clarence Nath,47,40-49,New,1,1164,3,2013-07-21,0,151,1164,1164
13052,Colleen Nath,53,50 And Above,New,1,1170,2,2013-07-11,0,151,1170,1170
13053,Priscilla Goel,52,50 And Above,New,1,549,2,2013-09-14,0,149,549,549
13054,Jose Allen,53,50 And Above,New,1,2443,1,2013-07-27,0,151,2443,2443
13055,Gerald Hernandez,54,50 And Above,New,1,1174,2,2013-07-23,0,151,1174,1174
13056,Louis Goel,48,40-49,New,1,1170,2,2013-07-21,0,151,1170,1170
13057,Tamara Lin,54,50 And Above,New,1,629,4,2013-12-01,0,146,629,629
13058,Ricky Alvarez,43,40-49,New,1,575,2,2013-12-07,0,146,575,575
13059,Alvin Lal,48,40-49,New,1,1164,3,2013-08-23,0,150,1164,1164
13060,Tabitha Navarro,54,50 And Above,New,1,584,3,2013-09-03,0,149,584,584
13061,Bonnie Deng,48,40-49,New,1,604,2,2013-09-18,0,149,604,604
13062,Kelvin Luo,55,50 And Above,New,1,2413,2,2013-01-05,0,157,2413,2413
13063,Crystal Cai,54,50 And Above,New,1,29,1,2013-08-05,0,150,29,29
13064,Micheal Suarez,49,40-49,New,1,2433,4,2013-01-29,0,157,2433,2433
13065,Stanley Fernandez,54,50 And Above,New,1,5,1,2013-02-18,0,156,5,5
13066,Lori Gutierrez,43,40-49,New,1,1170,2,2013-08-21,0,150,1170,1170
13067,Brittney West,48,40-49,New,1,2515,4,2013-10-08,0,148,2515,2515
13068,Carolyn Raman,54,50 And Above,New,1,2492,4,2013-09-30,0,149,2492,2492
13069,Edwin Yang,54,50 And Above,New,1,2457,3,2013-10-25,0,148,2457,2457
13070,Jessie Chen,48,40-49,New,1,1174,2,2013-07-25,0,151,1174,1174
13071,Cameron Shan,93,50 And Above,New,1,36,3,2013-10-08,0,148,36,36
13072,Victor Suarez,49,40-49,New,1,13,2,2013-05-21,0,153,13,13
13073,Randy He,55,50 And Above,New,1,6,2,2013-05-30,0,153,6,6
13074,Grace Taylor,56,50 And Above,New,1,69,2,2013-09-17,0,149,69,69
13075,Grace Alexander,50,50 And Above,New,1,39,2,2013-09-18,0,149,39,39
13076,Peter Saddow,44,40-49,New,1,69,3,2013-10-21,0,148,69,69
13077,Casey Hernandez,50,50 And Above,New,1,78,4,2013-10-08,0,148,78,78
13078,Tony Rai,50,50 And Above,New,1,589,4,2013-09-12,0,149,589,589
13079,Neil Martin,45,40-49,New,1,4,1,2013-04-08,0,154,4,4
13080,Andre Raman,56,50 And Above,New,1,40,2,2013-05-21,0,153,40,40
13081,Billy Serrano,46,40-49,New,1,54,2,2013-07-28,0,151,54,54
13082,Alexis Hughes,92,50 And Above,New,1,31,2,2013-09-07,0,149,31,31
13083,Regina Rodriguez,51,50 And Above,New,1,40,2,2013-09-03,0,149,40,40
13084,Max Moreno,46,40-49,New,1,2419,2,2013-02-15,0,156,2419,2419
13085,Jonathon Jimenez,56,50 And Above,New,1,2407,4,2013-03-08,0,155,2407,2407
13086,Autumn Gao,56,50 And Above,New,1,40,2,2013-03-09,0,155,40,40
13087,Dakota Gonzales,51,50 And Above,New,1,54,2,2013-09-25,0,149,54,54
13088,Hannah Wilson,51,50 And Above,New,1,39,2,2013-11-26,0,147,39,39
13089,Damien He,58,50 And Above,New,1,6,2,2013-05-14,0,153,6,6
13090,Dustin Yuan,43,40-49,New,1,1745,3,2013-05-30,0,153,1745,1745
13091,Cassandra Perez,55,50 And Above,New,1,1736,2,2013-06-05,0,152,1736,1736
13092,Dwayne Munoz,55,50 And Above,New,1,2478,2,2013-11-25,0,147,2478,2478
13093,Jillian Gonzalez,54,50 And Above,New,1,2481,4,2013-11-01,0,147,2481,2481
13094,Claudia He,49,40-49,New,1,2466,4,2013-02-02,0,156,2466,2466
13095,Julio Diaz,59,50 And Above,New,1,40,2,2013-01-29,0,157,40,40
13096,Julie Andersen,53,50 And Above,New,1,29,2,2013-06-25,0,152,29,29
13097,Diana Vazquez,86,50 And Above,New,1,7,2,2013-05-23,0,153,7,7
13098,Francisco Fernandez,87,50 And Above,New,1,6,2,2013-12-31,0,146,6,6
13099,Olivia Howard,44,40-49,New,1,655,5,2013-10-14,0,148,655,655
13100,Sarah Smith,55,50 And Above,New,1,563,3,2013-09-30,0,149,563,563
13101,Jenny He,56,50 And Above,New,1,1169,4,2013-07-04,0,151,1169,1169
13102,Kaitlyn Anderson,56,50 And Above,New,1,1170,2,2013-07-11,0,151,1170,1170
13103,Andy Torres,51,50 And Above,New,1,1779,3,2013-01-25,0,157,1779,1779
13104,Billy Dominguez,56,50 And Above,New,1,1755,2,2013-02-17,0,156,1755,1755
13105,Robyn Ortega,56,50 And Above,New,1,1155,2,2013-08-27,0,150,1155,1155
13106,Carolyn Sanchez,47,40-49,New,1,2419,2,2013-03-16,0,155,2419,2419
13107,Kelvin Shan,57,50 And Above,New,1,40,2,2013-09-07,0,149,40,40
13108,Jonathan Jenkins,52,50 And Above,New,1,124,2,2013-11-02,0,147,124,124
13109,Tonya Lal,44,40-49,New,1,4,1,2013-04-26,0,154,4,4
13110,Eddie Suarez,44,40-49,New,1,5,1,2013-04-13,0,154,5,5
13111,Kaylee Brooks,42,40-49,New,1,2393,2,2013-03-19,0,155,2393,2393
